BR;KM;LAT;LONG
116;113,67;-23,045858;-45,58744
116;113,68;-23,045879;-45,587534
116;113,69;-23,0459;-45,587628
116;113,7;-23,045922;-45,58772
116;113,71;-23,045945;-45,587814
116;113,72;-23,045969;-45,587907
116;113,73;-23,045992;-45,588
116;113,74;-23,046015;-45,588093
116;113,75;-23,046038;-45,588186
116;113,76;-23,046061;-45,588279
116;113,77;-23,046084;-45,588373
116;113,78;-23,046107;-45,588466
116;113,79;-23,046131;-45,588559
116;113,8;-23,046155;-45,588652
116;113,81;-23,046178;-45,588745
116;113,82;-23,046202;-45,588838
116;113,83;-23,046226;-45,588931
116;113,84;-23,046249;-45,589023
116;113,85;-23,046273;-45,589117
116;113,86;-23,046296;-45,58921
116;113,87;-23,046319;-45,589303
116;113,88;-23,046342;-45,589396
116;113,89;-23,046365;-45,589489
116;113,9;-23,046389;-45,589582
116;113,91;-23,046412;-45,589675
116;113,92;-23,046436;-45,589768
116;113,93;-23,04646;-45,589862
116;113,94;-23,046483;-45,589954
116;113,95;-23,046507;-45,590047
116;113,96;-23,046531;-45,59014
116;113,97;-23,046556;-45,590233
116;113,98;-23,046583;-45,590325
116;113,99;-23,046607;-45,590418
116;114;-23,046631;-45,590511
116;114,01;-23,046655;-45,590604
116;114,02;-23,046678;-45,590697
116;114,03;-23,046699;-45,590791
116;114,04;-23,046722;-45,590884
116;114,05;-23,046746;-45,590977
116;114,06;-23,04677;-45,59107
116;114,07;-23,046794;-45,591163
116;114,08;-23,046822;-45,591254
116;114,09;-23,046847;-45,591347
116;114,1;-23,04687;-45,59144
116;114,11;-23,046895;-45,591532
116;114,12;-23,046923;-45,591624
116;114,13;-23,046949;-45,591717
116;114,14;-23,046975;-45,59181
116;114,15;-23,047002;-45,591902
116;114,16;-23,047029;-45,591994
116;114,17;-23,047057;-45,592085
116;114,18;-23,047086;-45,592177
116;114,19;-23,047114;-45,592268
116;114,2;-23,047142;-45,59236
116;114,21;-23,04717;-45,592452
116;114,22;-23,047198;-45,592544
116;114,23;-23,047225;-45,592636
116;114,24;-23,047253;-45,592728
116;114,25;-23,047281;-45,59282
116;114,26;-23,047311;-45,592911
116;114,27;-23,047337;-45,593003
116;114,28;-23,047358;-45,593097
116;114,29;-23,047378;-45,593191
116;114,3;-23,047397;-45,593285
116;114,31;-23,047419;-45,593378
116;114,32;-23,047444;-45,593471
116;114,33;-23,047469;-45,593563
116;114,34;-23,047496;-45,593656
116;114,35;-23,047522;-45,593748
116;114,36;-23,047549;-45,59384
116;114,37;-23,047577;-45,593932
116;114,38;-23,047606;-45,594023
116;114,39;-23,047634;-45,594115
116;114,4;-23,047663;-45,594206
116;114,41;-23,047691;-45,594298
116;114,42;-23,04772;-45,59439
116;114,43;-23,047749;-45,594481
116;114,44;-23,047778;-45,594573
116;114,45;-23,047807;-45,594664
116;114,46;-23,047836;-45,594756
116;114,47;-23,047865;-45,594847
116;114,48;-23,047893;-45,594939
116;114,49;-23,047921;-45,595031
116;114,5;-23,047949;-45,595123
116;114,51;-23,047978;-45,595214
116;114,52;-23,048007;-45,595305
116;114,53;-23,048036;-45,595397
116;114,54;-23,048066;-45,595488
116;114,55;-23,048095;-45,59558
116;114,56;-23,048125;-45,595671
116;114,57;-23,048156;-45,595762
116;114,58;-23,048187;-45,595853
116;114,59;-23,048219;-45,595943
116;114,6;-23,048251;-45,596034
116;114,61;-23,048283;-45,596124
116;114,62;-23,048315;-45,596214
116;114,63;-23,048346;-45,596305
116;114,64;-23,048378;-45,596396
116;114,65;-23,04841;-45,596486
116;114,66;-23,048442;-45,596577
116;114,67;-23,048475;-45,596667
116;114,68;-23,048507;-45,596757
116;114,69;-23,048541;-45,596847
116;114,7;-23,048574;-45,596937
116;114,71;-23,048606;-45,597027
116;114,72;-23,048637;-45,597118
116;114,73;-23,048668;-45,597209
116;114,74;-23,048702;-45,597299
116;114,75;-23,048735;-45,597389
116;114,76;-23,048766;-45,59748
116;114,77;-23,048798;-45,59757
116;114,78;-23,048831;-45,59766
116;114,79;-23,048863;-45,59775
116;114,8;-23,048896;-45,597841
116;114,81;-23,048929;-45,597932
116;114,82;-23,048961;-45,598022
116;114,83;-23,048994;-45,598112
116;114,84;-23,049027;-45,598202
116;114,85;-23,04906;-45,598292
116;114,86;-23,049093;-45,598382
116;114,87;-23,049125;-45,598472
116;114,88;-23,049157;-45,598563
116;114,89;-23,049192;-45,598652
116;114,9;-23,049225;-45,598742
116;114,91;-23,049258;-45,598832
116;114,92;-23,049292;-45,598922
116;114,93;-23,049325;-45,599012
116;114,94;-23,049362;-45,599101
116;114,95;-23,049392;-45,599192
116;114,96;-23,049429;-45,59928
116;114,97;-23,049464;-45,59937
116;114,98;-23,049498;-45,599459
116;115;-23,049567;-45,599639
116;115,01;-23,049601;-45,599728
116;115,02;-23,049636;-45,599818
116;115,03;-23,049669;-45,599907
116;115,04;-23,049703;-45,599997
116;115,05;-23,049734;-45,600088
116;115,06;-23,049765;-45,600179
116;115,07;-23,049796;-45,60027
116;115,08;-23,049828;-45,60036
116;115,09;-23,049862;-45,60045
116;115,1;-23,049896;-45,600539
116;115,11;-23,049931;-45,600629
116;115,12;-23,049967;-45,600718
116;115,13;-23,050002;-45,600807
116;115,14;-23,050038;-45,600896
116;115,15;-23,050074;-45,600985
116;115,16;-23,05011;-45,601074
116;115,17;-23,050147;-45,601163
116;115,18;-23,050184;-45,601251
116;115,19;-23,050221;-45,60134
116;115,2;-23,050258;-45,601429
116;115,21;-23,050294;-45,601518
116;115,22;-23,050331;-45,601606
116;115,23;-23,050368;-45,601694
116;115,24;-23,050406;-45,601782
116;115,25;-23,050444;-45,601871
116;115,26;-23,050482;-45,601958
116;115,27;-23,05052;-45,602047
116;115,28;-23,050559;-45,602135
116;115,29;-23,050597;-45,602223
116;115,3;-23,050636;-45,60231
116;115,31;-23,050675;-45,602398
116;115,32;-23,050715;-45,602485
116;115,33;-23,050754;-45,602573
116;115,34;-23,050793;-45,60266
116;115,35;-23,050832;-45,602748
116;115,36;-23,050871;-45,602836
116;115,37;-23,05091;-45,602924
116;115,38;-23,050949;-45,603011
116;115,39;-23,050988;-45,603099
116;115,4;-23,051028;-45,603186
116;115,41;-23,051068;-45,603274
116;115,42;-23,051108;-45,603361
116;115,43;-23,051147;-45,603448
116;115,44;-23,051186;-45,603536
116;115,45;-23,051226;-45,603624
116;115,46;-23,051265;-45,603711
116;115,47;-23,051304;-45,603799
116;115,48;-23,051344;-45,603886
116;115,49;-23,051383;-45,603974
116;115,5;-23,051424;-45,604061
116;115,51;-23,051464;-45,604148
116;115,52;-23,051504;-45,604235
116;115,53;-23,051544;-45,604322
116;115,54;-23,051584;-45,604409
116;115,55;-23,051625;-45,604496
116;115,56;-23,051666;-45,604583
116;115,57;-23,051707;-45,604669
116;115,58;-23,051748;-45,604756
116;115,59;-23,05179;-45,604843
116;115,6;-23,051832;-45,604929
116;115,61;-23,051874;-45,605016
116;115,62;-23,051915;-45,605102
116;115,63;-23,051957;-45,605188
116;115,64;-23,052;-45,605275
116;115,65;-23,052042;-45,605361
116;115,66;-23,052085;-45,605447
116;115,67;-23,052127;-45,605533
116;115,68;-23,05217;-45,605618
116;115,69;-23,052212;-45,605705
116;115,7;-23,052254;-45,605791
116;115,71;-23,052296;-45,605877
116;115,72;-23,052338;-45,605963
116;115,73;-23,05238;-45,606049
116;115,74;-23,052423;-45,606136
116;115,75;-23,052466;-45,606222
116;115,76;-23,052508;-45,606308
116;115,77;-23,052551;-45,606394
116;115,78;-23,052593;-45,60648
116;115,79;-23,052636;-45,606566
116;115,8;-23,052679;-45,606652
116;115,81;-23,052721;-45,606738
116;115,82;-23,052764;-45,606823
116;115,83;-23,052807;-45,606909
116;115,84;-23,05285;-45,606995
116;115,85;-23,052893;-45,60708
116;115,86;-23,052936;-45,607166
116;115,87;-23,05298;-45,607252
116;115,88;-23,053022;-45,607338
116;115,89;-23,053065;-45,607424
116;115,9;-23,053108;-45,60751
116;115,91;-23,053151;-45,607595
116;115,92;-23,053195;-45,607681
116;115,93;-23,053238;-45,607767
116;115,94;-23,053281;-45,607852
116;115,95;-23,053325;-45,607938
116;115,96;-23,053368;-45,608024
116;115,97;-23,053412;-45,608109
116;115,98;-23,053455;-45,608194
116;115,99;-23,053498;-45,60828
116;116;-23,053541;-45,608366
116;116,01;-23,053584;-45,608452
116;116,02;-23,053627;-45,608538
116;116,03;-23,05367;-45,608624
116;116,04;-23,053713;-45,608709
116;116,05;-23,053757;-45,608795
116;116,06;-23,053801;-45,60888
116;116,07;-23,053844;-45,608965
116;116,08;-23,053888;-45,609051
116;116,09;-23,053933;-45,609136
116;116,1;-23,05398;-45,609219
116;116,11;-23,054028;-45,609303
116;116,12;-23,054077;-45,609385
116;116,13;-23,054124;-45,609469
116;116,14;-23,054169;-45,609553
116;116,15;-23,054212;-45,609639
116;116,16;-23,054255;-45,609725
116;116,17;-23,054298;-45,609811
116;116,18;-23,054341;-45,609896
116;116,19;-23,054384;-45,609982
116;116,2;-23,054427;-45,610068
116;116,21;-23,054471;-45,610153
116;116,22;-23,05452;-45,610236
116;116,23;-23,054569;-45,610318
116;116,24;-23,054619;-45,610399
116;116,25;-23,05466;-45,610485
116;116,26;-23,054693;-45,610576
116;116,27;-23,054727;-45,610666
116;116,28;-23,054769;-45,610751
116;116,29;-23,05481;-45,610838
116;116,3;-23,054853;-45,610924
116;116,31;-23,054895;-45,61101
116;116,32;-23,054934;-45,611098
116;116,33;-23,054971;-45,611186
116;116,34;-23,055008;-45,611275
116;116,35;-23,055048;-45,611362
116;116,36;-23,055089;-45,611449
116;116,37;-23,055131;-45,611535
116;116,38;-23,055175;-45,611621
116;116,39;-23,055218;-45,611707
116;116,4;-23,055261;-45,611793
116;116,41;-23,055303;-45,611878
116;116,42;-23,055345;-45,611964
116;116,43;-23,055387;-45,612051
116;116,44;-23,05543;-45,612137
116;116,45;-23,055473;-45,612223
116;116,46;-23,055516;-45,612308
116;116,47;-23,055559;-45,612394
116;116,48;-23,055602;-45,61248
116;116,49;-23,055644;-45,612566
116;116,5;-23,055686;-45,612653
116;116,51;-23,055729;-45,612738
116;116,52;-23,055772;-45,612824
116;116,53;-23,055815;-45,61291
116;116,54;-23,055858;-45,612996
116;116,55;-23,0559;-45,613082
116;116,56;-23,055943;-45,613168
116;116,57;-23,055985;-45,613254
116;116,58;-23,056028;-45,61334
116;116,59;-23,056071;-45,613425
116;116,6;-23,056114;-45,613512
116;116,61;-23,056156;-45,613597
116;116,62;-23,056199;-45,613683
116;116,63;-23,056242;-45,613769
116;116,64;-23,056285;-45,613855
116;116,65;-23,056327;-45,613941
116;116,66;-23,056369;-45,614027
116;116,67;-23,056412;-45,614113
116;116,68;-23,056455;-45,614199
116;116,69;-23,056497;-45,614286
116;116,7;-23,05654;-45,614372
116;116,71;-23,056583;-45,614457
116;116,72;-23,056625;-45,614543
116;116,73;-23,056668;-45,614629
116;116,74;-23,056711;-45,614715
116;116,75;-23,056755;-45,614801
116;116,76;-23,056797;-45,614887
116;116,77;-23,05684;-45,614972
116;116,78;-23,056883;-45,615058
116;116,79;-23,056926;-45,615144
116;116,8;-23,056968;-45,61523
116;116,81;-23,05701;-45,615316
116;116,82;-23,057053;-45,615403
116;116,83;-23,057095;-45,615488
116;116,84;-23,057138;-45,615574
116;116,85;-23,057181;-45,61566
116;116,86;-23,057225;-45,615746
116;116,87;-23,057268;-45,615831
116;116,88;-23,057312;-45,615917
116;116,89;-23,057356;-45,616001
116;116,9;-23,057401;-45,616086
116;116,91;-23,057448;-45,61617
116;116,92;-23,057496;-45,616253
116;116,93;-23,057544;-45,616337
116;116,94;-23,05759;-45,616421
116;116,95;-23,057635;-45,616505
116;116,96;-23,05768;-45,61659
116;116,97;-23,057723;-45,616676
116;116,98;-23,057765;-45,616763
116;116,99;-23,057807;-45,616848
116;117;-23,05785;-45,616934
116;117,01;-23,057894;-45,61702
116;117,02;-23,057938;-45,617105
116;117,03;-23,057981;-45,61719
116;117,04;-23,058023;-45,617277
116;117,05;-23,058065;-45,617363
116;117,06;-23,058109;-45,617449
116;117,07;-23,058151;-45,617535
116;117,08;-23,058194;-45,617621
116;117,09;-23,058236;-45,617707
116;117,1;-23,058279;-45,617793
116;117,11;-23,058322;-45,617879
116;117,12;-23,058365;-45,617965
116;117,13;-23,058407;-45,61805
116;117,14;-23,058449;-45,618137
116;117,15;-23,058492;-45,618223
116;117,16;-23,058535;-45,618309
116;117,17;-23,058578;-45,618395
116;117,18;-23,058621;-45,61848
116;117,19;-23,058663;-45,618566
116;117,2;-23,058706;-45,618652
116;117,21;-23,058749;-45,618738
116;117,22;-23,058792;-45,618823
116;117,23;-23,058835;-45,618909
116;117,24;-23,058878;-45,618995
116;117,25;-23,05892;-45,619081
116;117,26;-23,058963;-45,619168
116;117,27;-23,059004;-45,619254
116;117,28;-23,059046;-45,61934
116;117,29;-23,059089;-45,619427
116;117,3;-23,059131;-45,619513
116;117,31;-23,059172;-45,619599
116;117,32;-23,059212;-45,619687
116;117,33;-23,059246;-45,619776
116;117,34;-23,059291;-45,619861
116;117,35;-23,059336;-45,619946
116;117,36;-23,059381;-45,620031
116;117,37;-23,059425;-45,620116
116;117,38;-23,05947;-45,620201
116;117,39;-23,059515;-45,620285
116;117,4;-23,05956;-45,62037
116;117,41;-23,059604;-45,620455
116;117,42;-23,059648;-45,62054
116;117,43;-23,059693;-45,620625
116;117,44;-23,059737;-45,62071
116;117,45;-23,059779;-45,620796
116;117,46;-23,059821;-45,620882
116;117,47;-23,059864;-45,620968
116;117,48;-23,059907;-45,621054
116;117,49;-23,05995;-45,62114
116;117,5;-23,059992;-45,621225
116;117,51;-23,060035;-45,621311
116;117,52;-23,060078;-45,621396
116;117,53;-23,060121;-45,621482
116;117,54;-23,060164;-45,621568
116;117,55;-23,060206;-45,621654
116;117,56;-23,060248;-45,62174
116;117,57;-23,06029;-45,621826
116;117,58;-23,060333;-45,621912
116;117,59;-23,060375;-45,621998
116;117,6;-23,060417;-45,622084
116;117,61;-23,06046;-45,62217
116;117,62;-23,060502;-45,622256
116;117,63;-23,060544;-45,622342
116;117,64;-23,060585;-45,622429
116;117,65;-23,060624;-45,622516
116;117,66;-23,060663;-45,622604
116;117,67;-23,060702;-45,622691
116;117,68;-23,06074;-45,622779
116;117,69;-23,06078;-45,622866
116;117,7;-23,060821;-45,622953
116;117,71;-23,060862;-45,623039
116;117,72;-23,060905;-45,623125
116;117,73;-23,060947;-45,623211
116;117,74;-23,060989;-45,623297
116;117,75;-23,061032;-45,623383
116;117,76;-23,061075;-45,623469
116;117,77;-23,061118;-45,623555
116;117,78;-23,061161;-45,62364
116;117,79;-23,061203;-45,623726
116;117,8;-23,061246;-45,623812
116;117,81;-23,061289;-45,623897
116;117,82;-23,061331;-45,623983
116;117,83;-23,061374;-45,624069
116;117,84;-23,061417;-45,624155
116;117,85;-23,06146;-45,62424
116;117,86;-23,061504;-45,624326
116;117,87;-23,061548;-45,624411
116;117,88;-23,061593;-45,624496
116;117,89;-23,061639;-45,62458
116;117,9;-23,061685;-45,624663
116;117,91;-23,061732;-45,624747
116;117,92;-23,061783;-45,624828
116;117,93;-23,06183;-45,624912
116;117,94;-23,061872;-45,624998
116;117,95;-23,061914;-45,625084
116;117,96;-23,061954;-45,625171
116;117,97;-23,061996;-45,625257
116;117,98;-23,062039;-45,625342
116;117,99;-23,062084;-45,625427
116;118;-23,062129;-45,625511
116;118,01;-23,06217;-45,625598
116;118,02;-23,06221;-45,625685
116;118,03;-23,062253;-45,625771
116;118,04;-23,062295;-45,625857
116;118,05;-23,062337;-45,625943
116;118,06;-23,062379;-45,626029
116;118,07;-23,062421;-45,626115
116;118,08;-23,062463;-45,626202
116;118,09;-23,062505;-45,626288
116;118,1;-23,062544;-45,626375
116;118,11;-23,062582;-45,626463
116;118,12;-23,062619;-45,626551
116;118,13;-23,062657;-45,626639
116;118,14;-23,062697;-45,626727
116;118,15;-23,062737;-45,626814
116;118,16;-23,062779;-45,6269
116;118,17;-23,062822;-45,626986
116;118,18;-23,062865;-45,627072
116;118,19;-23,062907;-45,627157
116;118,2;-23,06295;-45,627243
116;118,21;-23,062992;-45,627329
116;118,22;-23,063035;-45,627415
116;118,23;-23,063078;-45,627501
116;118,24;-23,063121;-45,627586
116;118,25;-23,063163;-45,627672
116;118,26;-23,063206;-45,627758
116;118,27;-23,063249;-45,627844
116;118,28;-23,063291;-45,62793
116;118,29;-23,063333;-45,628016
116;118,3;-23,063375;-45,628102
116;118,31;-23,063417;-45,628188
116;118,32;-23,06346;-45,628274
116;118,33;-23,063502;-45,62836
116;118,34;-23,063544;-45,628446
116;118,35;-23,063587;-45,628532
116;118,36;-23,063629;-45,628618
116;118,37;-23,063671;-45,628704
116;118,38;-23,063713;-45,628789
116;118,39;-23,063756;-45,628875
116;118,4;-23,063799;-45,628961
116;118,41;-23,063841;-45,629047
116;118,42;-23,063883;-45,629133
116;118,43;-23,063926;-45,629219
116;118,44;-23,063968;-45,629305
116;118,45;-23,06401;-45,629391
116;118,46;-23,064053;-45,629477
116;118,47;-23,064095;-45,629563
116;118,48;-23,064137;-45,629649
116;118,49;-23,06418;-45,629735
116;118,5;-23,064222;-45,629821
116;118,51;-23,064264;-45,629907
116;118,52;-23,064307;-45,629993
116;118,53;-23,064349;-45,630079
116;118,54;-23,064392;-45,630165
116;118,55;-23,064434;-45,630251
116;118,56;-23,064475;-45,630337
116;118,57;-23,064517;-45,630423
116;118,58;-23,06456;-45,630509
116;118,59;-23,064603;-45,630594
116;118,6;-23,064647;-45,63068
116;118,61;-23,06469;-45,630765
116;118,62;-23,064734;-45,630851
116;118,63;-23,064778;-45,630936
116;118,64;-23,064823;-45,63102
116;118,65;-23,064869;-45,631105
116;118,66;-23,064915;-45,631189
116;118,67;-23,064961;-45,631273
116;118,68;-23,065007;-45,631357
116;118,69;-23,065051;-45,631441
116;118,7;-23,065095;-45,631527
116;118,71;-23,065137;-45,631613
116;118,72;-23,065179;-45,631699
116;118,73;-23,065222;-45,631785
116;118,74;-23,065263;-45,631871
116;118,75;-23,065306;-45,631957
116;118,76;-23,065348;-45,632043
116;118,77;-23,06539;-45,632129
116;118,78;-23,065433;-45,632215
116;118,79;-23,065476;-45,6323
116;118,8;-23,065519;-45,632387
116;118,81;-23,065562;-45,632472
116;118,82;-23,065606;-45,632557
116;118,83;-23,065645;-45,632644
116;118,84;-23,065688;-45,63273
116;118,85;-23,065732;-45,632815
116;118,86;-23,065775;-45,632901
116;118,87;-23,065817;-45,632987
116;118,88;-23,065859;-45,633073
116;118,89;-23,065901;-45,633159
116;118,9;-23,065943;-45,633245
116;118,91;-23,065982;-45,633333
116;118,92;-23,066019;-45,633421
116;118,93;-23,066057;-45,633509
116;118,94;-23,066095;-45,633597
116;118,95;-23,066135;-45,633684
116;118,96;-23,066177;-45,633771
116;118,97;-23,066219;-45,633856
116;118,98;-23,066261;-45,633942
116;118,99;-23,066303;-45,634028
116;119;-23,066346;-45,634115
116;119,01;-23,066388;-45,634201
116;119,02;-23,06643;-45,634287
116;119,03;-23,066473;-45,634372
116;119,04;-23,066516;-45,634458
116;119,05;-23,066559;-45,634544
116;119,06;-23,066601;-45,634629
116;119,07;-23,066644;-45,634715
116;119,08;-23,066687;-45,634801
116;119,09;-23,06673;-45,634887
116;119,1;-23,066772;-45,634973
116;119,11;-23,066815;-45,635058
116;119,12;-23,066858;-45,635144
116;119,13;-23,066901;-45,63523
116;119,14;-23,066943;-45,635315
116;119,15;-23,066986;-45,635401
116;119,16;-23,067029;-45,635487
116;119,17;-23,067072;-45,635573
116;119,18;-23,067115;-45,635659
116;119,19;-23,067157;-45,635744
116;119,2;-23,0672;-45,63583
116;119,21;-23,067242;-45,635916
116;119,22;-23,067285;-45,636002
116;119,23;-23,067327;-45,636088
116;119,24;-23,06737;-45,636173
116;119,25;-23,067413;-45,636259
116;119,26;-23,067456;-45,636345
116;119,27;-23,067499;-45,636431
